Date,User,Tweet,original,Retweets,Likes,Followers,polarity_score,Classification,Stance_-1to1,Stance_0to100,,Stance_weighted_reach
2024-07-09 09:00:03+00:00,4611759020,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,169,-0.1779,Neither,-0.1779,41.1, 211.08131576276577 , 211.08 
2024-07-09 08:59:49+00:00,1100333396008419328,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1311,-0.1779,Neither,-0.1779,41.1, 295.0695575466158 , 295.07 
2024-07-09 08:59:31+00:00,1617036590798471169,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,168,-0.1779,Neither,-0.1779,41.1, 210.8388371833383 , 210.84 
2024-07-09 08:59:21+00:00,1464646261,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1482,-0.1779,Neither,-0.1779,41.1, 300.10 , 300.10 
2024-07-09 08:58:43+00:00,4341420552,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,88,-0.1779,Neither,-0.1779,41.1, 184.48295479599093 , 184.48 
2024-07-09 08:58:26+00:00,57253726,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,389,-0.1779,Neither,-0.1779,41.1, 245.20863097798374 , 245.21 
2024-07-09 08:55:27+00:00,260849906,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,154,-0.1779,Neither,-0.1779,41.1, 207.28477230538104 , 207.28 
2024-07-09 08:54:54+00:00,1586606067504812033,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,15,-0.1779,Neither,-0.1779,41.1, 113.95 , 113.95 
2024-07-09 08:54:47+00:00,1528955991278092288,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,124,-0.1779,Neither,-0.1779,41.1, 198.4436946031246 , 198.44 
2024-07-09 08:54:26+00:00,1757312419209072640,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,90,-0.1779,Neither,-0.1779,41.1, 185.39632571784253 , 185.40 
2024-07-09 08:54:22+00:00,781004307697205248,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,50,-0.1779,Neither,-0.1779,41.1, 161.5980335049698 , 161.60 
2024-07-09 08:53:30+00:00,1064491849723703297,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,879,-0.1779,Neither,-0.1779,41.1, 278.65479039710954 , 278.65 
2024-07-09 08:51:28+00:00,1571483856783691779,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,54,-0.1779,Neither,-0.1779,41.1, 164.70139391305457 , 164.70 
2024-07-09 08:51:08+00:00,52674617,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,467,-0.1779,Neither,-0.1779,41.1, 252.7020469622153 , 252.70 
2024-07-09 08:50:46+00:00,1680217399788961792,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,153,-0.1779,Neither,-0.1779,41.1, 207.0187519592002 , 207.02 
2024-07-09 08:48:34+00:00,1025347974791143424,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,227,-0.1779,Neither,-0.1779,41.1, 223.14610535002754 , 223.15 
2024-07-09 08:47:59+00:00,420291594,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,304,-0.1779,Neither,-0.1779,41.1, 235.10481401856464 , 235.10 
2024-07-09 08:47:46+00:00,2903329194,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,182,-0.1779,Neither,-0.1779,41.1, 214.1098808817824 , 214.11 
2024-07-09 08:46:43+00:00,377182078,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,46,-0.1779,Neither,-0.1779,41.1, 158.2410664302834 , 158.24 
2024-07-09 08:45:42+00:00,1250690294,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,40,-0.1779,Neither,-0.1779,41.1, 152.62781194154707 , 152.63 
2024-07-09 08:45:25+00:00,1527194635239833606,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,233,-0.1779,Neither,-0.1779,41.1, 224.21369784120154 , 224.21 
2024-07-09 08:44:58+00:00,973451429716230144,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,81,-0.1779,Neither,-0.1779,41.1, 181.11616106256082 , 181.12 
2024-07-09 08:44:47+00:00,2394853806,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,355,-0.1779,Neither,-0.1779,41.1, 241.45965303801847 , 241.46 
2024-07-09 08:44:30+00:00,1665503467312680961,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,8,-0.1779,Neither,-0.1779,41.1, 90.30593012851863 , 90.31 
2024-07-09 08:43:18+00:00,1598323164446179333,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,118,-0.1779,Neither,-0.1779,41.1, 196.42197556688387 , 196.42 
2024-07-09 08:43:12+00:00,767428882337234944,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,134,-0.1779,Neither,-0.1779,41.1, 201.60679339381946 , 201.61 
2024-07-09 08:42:19+00:00,866207964767453185,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,182,-0.1779,Neither,-0.1779,41.1, 214.1098808817824 , 214.11 
2024-07-09 08:42:08+00:00,1764995557162881024,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,27,-0.1779,Neither,-0.1779,41.1, 136.95360536820087 , 136.95 
2024-07-09 08:41:27+00:00,1803643962294480896,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,5,-0.1779,Neither,-0.1779,41.1, 73.64131418527306 , 73.64 
2024-07-09 08:39:37+00:00,1492570243373625345,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1765,-0.1779,Neither,-0.1779,41.1, 307.2830148658365 , 307.28 
2024-07-09 08:39:04+00:00,1127546599528288257,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,1459,-0.1779,Neither,-0.1779,41.1, 299.4624794742679 , 299.46 
2024-07-09 08:37:59+00:00,1770754563097673728,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,30,-0.1779,Neither,-0.1779,41.1, 141.1368741043395 , 141.14 
2024-07-09 08:37:48+00:00,778662462,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,42,-0.1779,Neither,-0.1779,41.1, 154.58532475500542 , 154.59 
2024-07-09 08:36:24+00:00,1259580649,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,31,-0.1779,Neither,-0.1779,41.1, 142.44174560506877 , 142.44 
2024-07-09 08:35:09+00:00,972369063988137984,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,178,-0.1779,Neither,-0.1779,41.1, 213.20155662005504 , 213.20 
2024-07-09 08:34:55+00:00,984732265,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,69,-0.1779,Neither,-0.1779,41.1, 174.61315444822867 , 174.61 
2024-07-09 08:33:33+00:00,1261249244637343745,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,261,-0.1779,Neither,-0.1779,41.1, 228.8589591045811 , 228.86 
2024-07-09 08:33:32+00:00,2995183383,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,468,-0.1779,Neither,-0.1779,41.1, 252.78977378314212 , 252.79 
2024-07-09 08:33:13+00:00,1569310248732868609,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,26,-0.1779,Neither,-0.1779,41.1, 135.45889519277793 , 135.46 
2024-07-09 08:31:57+00:00,1330776261447340032,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,48,-0.1779,Neither,-0.1779,41.1, 159.95381425234675 , 159.95 
2024-07-09 08:31:00+00:00,1358756797545381889,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,53,-0.1779,Neither,-0.1779,41.1, 163.94724431379169 , 163.95 
2024-07-09 08:30:40+00:00,784632959768887296,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,25,-0.1779,Neither,-0.1779,41.1, 133.90776771268293 , 133.91 
2024-07-09 08:29:55+00:00,84460727,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,200,-0.1779,Neither,-0.1779,41.1, 217.96583172122803 , 217.97 
2024-07-09 08:29:55+00:00,1554858384557424642,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,55,-0.1779,Neither,-0.1779,41.1, 165.44195448921465 , 165.44 
2024-07-09 08:29:22+00:00,1336028126,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,2598,-0.1779,Neither,-0.1779,41.1, 323.1644516237653 , 323.16 
2024-07-09 08:28:59+00:00,146332178,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,226,-0.1779,Neither,-0.1779,41.1, 222.96544571848565 , 222.97 
2024-07-09 08:28:56+00:00,1649773548796518400,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,107,-0.1779,Neither,-0.1779,41.1, 192.43559343480544 , 192.44 
2024-07-09 08:28:25+00:00,56026433,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,43190,-0.1779,Neither,-0.1779,41.1, 438.67622292889257 , 438.68 
2024-07-09 08:27:52+00:00,1321348720231735299,rt iam_rohit_g hello nsitharaman mam file fir handle sharing deepfake video using ai crime u,"RT @Iam_Rohit_G: Hello @nsitharaman Mam, Can you  file an FIR against this handle for sharing a deepfake video using AI.

This is a crime u…",2628,0,82,-0.1779,Neither,-0.1779,41.1, 181.61434898044018 , 181.61 
